maladie,annee,region,indicateur,valeur,unite
cardiovasculaire,2023,Bretagne,prevalence,8.85,%
cardiovasculaire,2023,Bretagne,mortalite,136.0,pour 100 000 hab
cardiovasculaire,2023,Centre-Val de Loire,prevalence,9.95,%
cardiovasculaire,2023,Centre-Val de Loire,mortalite,137.0,pour 100 000 hab
cardiovasculaire,2023,Corse,prevalence,9.85,%
cardiovasculaire,2023,Corse,mortalite,136.0,pour 100 000 hab
cardiovasculaire,2023,Grand Est,prevalence,9.85,%
cardiovasculaire,2023,Grand Est,mortalite,146.0,pour 100 000 hab
cardiovasculaire,2023,Hauts-de-France,prevalence,9.85,%
cardiovasculaire,2023,Hauts-de-France,mortalite,136.0,pour 100 000 hab
cardiovasculaire,2023,Normandie,prevalence,9.15,%
cardiovasculaire,2023,Normandie,mortalite,144.0,pour 100 000 hab
cardiovasculaire,2023,Nouvelle-Aquitaine,prevalence,10.05,%
cardiovasculaire,2023,Nouvelle-Aquitaine,mortalite,148.0,pour 100 000 hab
cardiovasculaire,2023,Occitanie,prevalence,9.55,%
cardiovasculaire,2023,Occitanie,mortalite,143.0,pour 100 000 hab
cardiovasculaire,2023,Pays de la Loire,prevalence,9.55,%
cardiovasculaire,2023,Pays de la Loire,mortalite,148.0,pour 100 000 hab
cardiovasculaire,2023,Provence-Alpes-Côte d'Azur,prevalence,8.95,%
cardiovasculaire,2023,Provence-Alpes-Côte d'Azur,mortalite,147.0,pour 100 000 hab
cardiovasculaire,2023,Île-de-France,prevalence,9.45,%
cardiovasculaire,2023,Île-de-France,mortalite,137.0,pour 100 000 hab
diabete,2023,Auvergne-Rhône-Alpes,prevalence,6.2,%
diabete,2023,Auvergne-Rhône-Alpes,incidence,482.0,pour 100 000 hab
diabete,2023,Bourgogne-Franche-Comté,prevalence,6.6,%
diabete,2023,Bourgogne-Franche-Comté,incidence,456.0,pour 100 000 hab
diabete,2023,Bretagne,prevalence,6.1,%
diabete,2023,Bretagne,incidence,451.0,pour 100 000 hab
diabete,2023,Centre-Val de Loire,prevalence,6.2,%
diabete,2023,Centre-Val de Loire,incidence,482.0,pour 100 000 hab
diabete,2023,Corse,prevalence,6.1,%
diabete,2023,Corse,incidence,491.0,pour 100 000 hab
diabete,2023,Grand Est,prevalence,6.1,%
diabete,2023,Grand Est,incidence,451.0,pour 100 000 hab
diabete,2023,Hauts-de-France,prevalence,6.1,%
diabete,2023,Hauts-de-France,incidence,461.0,pour 100 000 hab
diabete,2023,Normandie,prevalence,6.9,%
diabete,2023,Normandie,incidence,499.0,pour 100 000 hab
diabete,2023,Nouvelle-Aquitaine,prevalence,6.3,%
diabete,2023,Nouvelle-Aquitaine,incidence,493.0,pour 100 000 hab
diabete,2023,Occitanie,prevalence,6.8,%
diabete,2023,Occitanie,incidence,458.0,pour 100 000 hab
diabete,2023,Pays de la Loire,prevalence,6.3,%
diabete,2023,Pays de la Loire,incidence,453.0,pour 100 000 hab
diabete,2023,Provence-Alpes-Côte d'Azur,prevalence,6.2,%
diabete,2023,Provence-Alpes-Côte d'Azur,incidence,452.0,pour 100 000 hab
diabete,2023,Île-de-France,prevalence,6.2,%
diabete,2023,Île-de-France,incidence,492.0,pour 100 000 hab
digestive,2023,Auvergne-Rhône-Alpes,prevalence,7.8,%
digestive,2023,Auvergne-Rhône-Alpes,incidence,232.0,pour 100 000 hab
digestive,2023,Auvergne-Rhône-Alpes,mortalite,32.0,pour 100 000 hab
digestive,2023,Bourgogne-Franche-Comté,prevalence,8.2,%
digestive,2023,Bourgogne-Franche-Comté,incidence,236.0,pour 100 000 hab
digestive,2023,Bourgogne-Franche-Comté,mortalite,21.0,pour 100 000 hab
digestive,2023,Bretagne,prevalence,7.7,%
digestive,2023,Bretagne,incidence,221.0,pour 100 000 hab
digestive,2023,Bretagne,mortalite,21.0,pour 100 000 hab
digestive,2023,Centre-Val de Loire,prevalence,7.8,%
digestive,2023,Centre-Val de Loire,incidence,232.0,pour 100 000 hab
digestive,2023,Centre-Val de Loire,mortalite,32.0,pour 100 000 hab
digestive,2023,Corse,prevalence,7.7,%
digestive,2023,Corse,incidence,231.0,pour 100 000 hab
digestive,2023,Corse,mortalite,31.0,pour 100 000 hab
digestive,2023,Grand Est,prevalence,7.7,%
digestive,2023,Grand Est,incidence,231.0,pour 100 000 hab
digestive,2023,Grand Est,mortalite,31.0,pour 100 000 hab
digestive,2023,Hauts-de-France,prevalence,7.7,%
digestive,2023,Hauts-de-France,incidence,231.0,pour 100 000 hab
digestive,2023,Hauts-de-France,mortalite,31.0,pour 100 000 hab
digestive,2023,Normandie,prevalence,8.5,%
digestive,2023,Normandie,incidence,239.0,pour 100 000 hab
digestive,2023,Normandie,mortalite,24.0,pour 100 000 hab
digestive,2023,Nouvelle-Aquitaine,prevalence,7.9,%
digestive,2023,Nouvelle-Aquitaine,incidence,233.0,pour 100 000 hab
digestive,2023,Nouvelle-Aquitaine,mortalite,33.0,pour 100 000 hab
digestive,2023,Occitanie,prevalence,8.4,%
digestive,2023,Occitanie,incidence,228.0,pour 100 000 hab
digestive,2023,Occitanie,mortalite,28.0,pour 100 000 hab
digestive,2023,Pays de la Loire,prevalence,7.9,%
digestive,2023,Pays de la Loire,incidence,243.0,pour 100 000 hab
digestive,2023,Pays de la Loire,mortalite,28.0,pour 100 000 hab
digestive,2023,Provence-Alpes-Côte d'Azur,prevalence,7.8,%
digestive,2023,Provence-Alpes-Côte d'Azur,incidence,222.0,pour 100 000 hab
digestive,2023,Provence-Alpes-Côte d'Azur,mortalite,22.0,pour 100 000 hab
digestive,2023,Île-de-France,prevalence,7.8,%
digestive,2023,Île-de-France,incidence,242.0,pour 100 000 hab
digestive,2023,Île-de-France,mortalite,27.0,pour 100 000 hab
obesite,2023,Auvergne-Rhône-Alpes,prevalence,13.5,%
obesite,2023,Auvergne-Rhône-Alpes,incidence,287.0,pour 100 000 hab
obesite,2023,Auvergne-Rhône-Alpes,mortalite,5.0,pour 100 000 hab
obesite,2023,Bourgogne-Franche-Comté,prevalence,13.9,%
obesite,2023,Bourgogne-Franche-Comté,incidence,311.0,pour 100 000 hab
obesite,2023,Bourgogne-Franche-Comté,mortalite,9.0,pour 100 000 hab
obesite,2023,Bretagne,prevalence,13.6,%
obesite,2023,Bretagne,incidence,276.0,pour 100 000 hab
obesite,2023,Bretagne,mortalite,6.0,pour 100 000 hab
obesite,2023,Centre-Val de Loire,prevalence,14.1,%
obesite,2023,Centre-Val de Loire,incidence,277.0,pour 100 000 hab
obesite,2023,Centre-Val de Loire,mortalite,5.0,pour 100 000 hab
obesite,2023,Corse,prevalence,14.0,%
obesite,2023,Corse,incidence,276.0,pour 100 000 hab
obesite,2023,Corse,mortalite,10.0,pour 100 000 hab
obesite,2023,Grand Est,prevalence,14.6,%
obesite,2023,Grand Est,incidence,306.0,pour 100 000 hab
obesite,2023,Grand Est,mortalite,10.0,pour 100 000 hab
obesite,2023,Hauts-de-France,prevalence,14.0,%
obesite,2023,Hauts-de-France,incidence,296.0,pour 100 000 hab
obesite,2023,Hauts-de-France,mortalite,10.0,pour 100 000 hab
obesite,2023,Normandie,prevalence,13.6,%
obesite,2023,Normandie,incidence,284.0,pour 100 000 hab
obesite,2023,Normandie,mortalite,6.0,pour 100 000 hab
obesite,2023,Nouvelle-Aquitaine,prevalence,13.6,%
obesite,2023,Nouvelle-Aquitaine,incidence,288.0,pour 100 000 hab
obesite,2023,Nouvelle-Aquitaine,mortalite,6.0,pour 100 000 hab
obesite,2023,Occitanie,prevalence,14.3,%
obesite,2023,Occitanie,incidence,303.0,pour 100 000 hab
obesite,2023,Occitanie,mortalite,7.0,pour 100 000 hab
obesite,2023,Pays de la Loire,prevalence,14.0,%
obesite,2023,Pays de la Loire,incidence,288.0,pour 100 000 hab
obesite,2023,Pays de la Loire,mortalite,10.0,pour 100 000 hab
obesite,2023,Provence-Alpes-Côte d'Azur,prevalence,14.3,%
obesite,2023,Provence-Alpes-Côte d'Azur,incidence,307.0,pour 100 000 hab
obesite,2023,Provence-Alpes-Côte d'Azur,mortalite,7.0,pour 100 000 hab
obesite,2023,Île-de-France,prevalence,14.5,%
obesite,2023,Île-de-France,incidence,277.0,pour 100 000 hab
obesite,2023,Île-de-France,mortalite,9.0,pour 100 000 hab
respiratoire_asthme,2023,Auvergne-Rhône-Alpes,prevalence,6.9,%
respiratoire_asthme,2023,Auvergne-Rhône-Alpes,incidence,102.0,pour 100 000 hab
respiratoire_asthme,2023,Auvergne-Rhône-Alpes,mortalite,2.0,pour 100 000 hab
respiratoire_asthme,2023,Bourgogne-Franche-Comté,prevalence,6.9,%
respiratoire_asthme,2023,Bourgogne-Franche-Comté,incidence,106.0,pour 100 000 hab
respiratoire_asthme,2023,Bourgogne-Franche-Comté,mortalite,3.0,pour 100 000 hab
respiratoire_asthme,2023,Bretagne,prevalence,6.6,%
respiratoire_asthme,2023,Bretagne,incidence,91.0,pour 100 000 hab
respiratoire_asthme,2023,Bretagne,mortalite,3.0,pour 100 000 hab
respiratoire_asthme,2023,Centre-Val de Loire,prevalence,6.7,%
respiratoire_asthme,2023,Centre-Val de Loire,incidence,102.0,pour 100 000 hab
respiratoire_asthme,2023,Centre-Val de Loire,mortalite,2.0,pour 100 000 hab
respiratoire_asthme,2023,Corse,prevalence,6.6,%
respiratoire_asthme,2023,Corse,incidence,101.0,pour 100 000 hab
respiratoire_asthme,2023,Corse,mortalite,4.0,pour 100 000 hab
respiratoire_asthme,2023,Grand Est,prevalence,7.2,%
respiratoire_asthme,2023,Grand Est,incidence,101.0,pour 100 000 hab
respiratoire_asthme,2023,Grand Est,mortalite,4.0,pour 100 000 hab
respiratoire_asthme,2023,Hauts-de-France,prevalence,7.0,%
respiratoire_asthme,2023,Hauts-de-France,incidence,101.0,pour 100 000 hab
respiratoire_asthme,2023,Hauts-de-France,mortalite,4.0,pour 100 000 hab
respiratoire_asthme,2023,Normandie,prevalence,6.6,%
respiratoire_asthme,2023,Normandie,incidence,109.0,pour 100 000 hab
respiratoire_asthme,2023,Normandie,mortalite,3.0,pour 100 000 hab
respiratoire_asthme,2023,Nouvelle-Aquitaine,prevalence,7.0,%
respiratoire_asthme,2023,Nouvelle-Aquitaine,incidence,103.0,pour 100 000 hab
respiratoire_asthme,2023,Nouvelle-Aquitaine,mortalite,3.0,pour 100 000 hab
respiratoire_asthme,2023,Occitanie,prevalence,6.9,%
respiratoire_asthme,2023,Occitanie,incidence,98.0,pour 100 000 hab
respiratoire_asthme,2023,Occitanie,mortalite,4.0,pour 100 000 hab
respiratoire_asthme,2023,Pays de la Loire,prevalence,7.0,%
respiratoire_asthme,2023,Pays de la Loire,incidence,113.0,pour 100 000 hab
respiratoire_asthme,2023,Pays de la Loire,mortalite,4.0,pour 100 000 hab
respiratoire_asthme,2023,Provence-Alpes-Côte d'Azur,prevalence,6.5,%
respiratoire_asthme,2023,Provence-Alpes-Côte d'Azur,incidence,92.0,pour 100 000 hab
respiratoire_asthme,2023,Provence-Alpes-Côte d'Azur,mortalite,4.0,pour 100 000 hab
respiratoire_asthme,2023,Île-de-France,prevalence,6.7,%
respiratoire_asthme,2023,Île-de-France,incidence,112.0,pour 100 000 hab
respiratoire_asthme,2023,Île-de-France,mortalite,3.0,pour 100 000 hab
sida,2023,Auvergne-Rhône-Alpes,prevalence,0.47,%
sida,2023,Auvergne-Rhône-Alpes,incidence,22.0,pour 100 000 hab
sida,2023,Auvergne-Rhône-Alpes,mortalite,3.0,pour 100 000 hab
sida,2023,Bourgogne-Franche-Comté,prevalence,0.46,%
sida,2023,Bourgogne-Franche-Comté,incidence,26.0,pour 100 000 hab
sida,2023,Bourgogne-Franche-Comté,mortalite,3.0,pour 100 000 hab
sida,2023,Bretagne,prevalence,0.46,%
sida,2023,Bretagne,incidence,21.0,pour 100 000 hab
sida,2023,Bretagne,mortalite,4.0,pour 100 000 hab
sida,2023,Centre-Val de Loire,prevalence,0.47,%
sida,2023,Centre-Val de Loire,incidence,22.0,pour 100 000 hab
sida,2023,Centre-Val de Loire,mortalite,5.0,pour 100 000 hab
sida,2023,Corse,prevalence,0.46,%
sida,2023,Corse,incidence,21.0,pour 100 000 hab
sida,2023,Corse,mortalite,4.0,pour 100 000 hab
sida,2023,Grand Est,prevalence,0.46,%
sida,2023,Grand Est,incidence,21.0,pour 100 000 hab
sida,2023,Grand Est,mortalite,6.0,pour 100 000 hab
sida,2023,Hauts-de-France,prevalence,0.46,%
sida,2023,Hauts-de-France,incidence,21.0,pour 100 000 hab
sida,2023,Hauts-de-France,mortalite,4.0,pour 100 000 hab
sida,2023,Normandie,prevalence,0.49,%
sida,2023,Normandie,incidence,29.0,pour 100 000 hab
sida,2023,Normandie,mortalite,4.0,pour 100 000 hab
sida,2023,Nouvelle-Aquitaine,prevalence,0.48,%
sida,2023,Nouvelle-Aquitaine,incidence,23.0,pour 100 000 hab
sida,2023,Nouvelle-Aquitaine,mortalite,4.0,pour 100 000 hab
sida,2023,Occitanie,prevalence,0.48,%
sida,2023,Occitanie,incidence,28.0,pour 100 000 hab
sida,2023,Occitanie,mortalite,3.0,pour 100 000 hab
sida,2023,Pays de la Loire,prevalence,0.48,%
sida,2023,Pays de la Loire,incidence,23.0,pour 100 000 hab
sida,2023,Pays de la Loire,mortalite,4.0,pour 100 000 hab
sida,2023,Provence-Alpes-Côte d'Azur,prevalence,0.47,%
sida,2023,Provence-Alpes-Côte d'Azur,incidence,22.0,pour 100 000 hab
sida,2023,Provence-Alpes-Côte d'Azur,mortalite,3.0,pour 100 000 hab
sida,2023,Île-de-France,prevalence,0.47,%
sida,2023,Île-de-France,incidence,22.0,pour 100 000 hab
sida,2023,Île-de-France,mortalite,5.0,pour 100 000 hab
troubles_mentaux,2023,Auvergne-Rhône-Alpes,prevalence,16.0,%
troubles_mentaux,2023,Auvergne-Rhône-Alpes,incidence,362.0,pour 100 000 hab
troubles_mentaux,2023,Auvergne-Rhône-Alpes,mortalite,16.0,pour 100 000 hab
troubles_mentaux,2023,Bourgogne-Franche-Comté,prevalence,16.4,%
troubles_mentaux,2023,Bourgogne-Franche-Comté,incidence,336.0,pour 100 000 hab
troubles_mentaux,2023,Bourgogne-Franche-Comté,mortalite,16.0,pour 100 000 hab
troubles_mentaux,2023,Bretagne,prevalence,16.1,%
troubles_mentaux,2023,Bretagne,incidence,331.0,pour 100 000 hab
troubles_mentaux,2023,Bretagne,mortalite,13.0,pour 100 000 hab
troubles_mentaux,2023,Centre-Val de Loire,prevalence,16.6,%
troubles_mentaux,2023,Centre-Val de Loire,incidence,362.0,pour 100 000 hab
troubles_mentaux,2023,Centre-Val de Loire,mortalite,14.0,pour 100 000 hab
troubles_mentaux,2023,Corse,prevalence,16.5,%
troubles_mentaux,2023,Corse,incidence,371.0,pour 100 000 hab
troubles_mentaux,2023,Corse,mortalite,13.0,pour 100 000 hab
troubles_mentaux,2023,Grand Est,prevalence,17.1,%
troubles_mentaux,2023,Grand Est,incidence,331.0,pour 100 000 hab
troubles_mentaux,2023,Grand Est,mortalite,19.0,pour 100 000 hab
troubles_mentaux,2023,Hauts-de-France,prevalence,16.5,%
troubles_mentaux,2023,Hauts-de-France,incidence,341.0,pour 100 000 hab
troubles_mentaux,2023,Hauts-de-France,mortalite,17.0,pour 100 000 hab
troubles_mentaux,2023,Normandie,prevalence,16.1,%
troubles_mentaux,2023,Normandie,incidence,379.0,pour 100 000 hab
troubles_mentaux,2023,Normandie,mortalite,13.0,pour 100 000 hab
troubles_mentaux,2023,Nouvelle-Aquitaine,prevalence,16.1,%
troubles_mentaux,2023,Nouvelle-Aquitaine,incidence,373.0,pour 100 000 hab
troubles_mentaux,2023,Nouvelle-Aquitaine,mortalite,17.0,pour 100 000 hab
troubles_mentaux,2023,Occitanie,prevalence,16.8,%
troubles_mentaux,2023,Occitanie,incidence,338.0,pour 100 000 hab
troubles_mentaux,2023,Occitanie,mortalite,16.0,pour 100 000 hab
troubles_mentaux,2023,Pays de la Loire,prevalence,16.5,%
troubles_mentaux,2023,Pays de la Loire,incidence,333.0,pour 100 000 hab
troubles_mentaux,2023,Pays de la Loire,mortalite,17.0,pour 100 000 hab
troubles_mentaux,2023,Provence-Alpes-Côte d'Azur,prevalence,16.8,%
troubles_mentaux,2023,Provence-Alpes-Côte d'Azur,incidence,332.0,pour 100 000 hab
troubles_mentaux,2023,Provence-Alpes-Côte d'Azur,mortalite,12.0,pour 100 000 hab
troubles_mentaux,2023,Île-de-France,prevalence,17.0,%
troubles_mentaux,2023,Île-de-France,incidence,372.0,pour 100 000 hab
troubles_mentaux,2023,Île-de-France,mortalite,14.0,pour 100 000 hab
troubles_neurologiques,2023,Auvergne-Rhône-Alpes,prevalence,4.65,%
troubles_neurologiques,2023,Auvergne-Rhône-Alpes,incidence,77.0,pour 100 000 hab
troubles_neurologiques,2023,Auvergne-Rhône-Alpes,mortalite,12.0,pour 100 000 hab
troubles_neurologiques,2023,Bourgogne-Franche-Comté,prevalence,4.65,%
troubles_neurologiques,2023,Bourgogne-Franche-Comté,incidence,81.0,pour 100 000 hab
troubles_neurologiques,2023,Bourgogne-Franche-Comté,mortalite,16.0,pour 100 000 hab
troubles_neurologiques,2023,Bretagne,prevalence,4.35,%
troubles_neurologiques,2023,Bretagne,incidence,66.0,pour 100 000 hab
troubles_neurologiques,2023,Bretagne,mortalite,11.0,pour 100 000 hab
troubles_neurologiques,2023,Centre-Val de Loire,prevalence,4.45,%
troubles_neurologiques,2023,Centre-Val de Loire,incidence,67.0,pour 100 000 hab
troubles_neurologiques,2023,Centre-Val de Loire,mortalite,12.0,pour 100 000 hab
troubles_neurologiques,2023,Corse,prevalence,4.35,%
troubles_neurologiques,2023,Corse,incidence,66.0,pour 100 000 hab
troubles_neurologiques,2023,Corse,mortalite,11.0,pour 100 000 hab
troubles_neurologiques,2023,Grand Est,prevalence,4.95,%
troubles_neurologiques,2023,Grand Est,incidence,76.0,pour 100 000 hab
troubles_neurologiques,2023,Grand Est,mortalite,11.0,pour 100 000 hab
troubles_neurologiques,2023,Hauts-de-France,prevalence,4.75,%
troubles_neurologiques,2023,Hauts-de-France,incidence,66.0,pour 100 000 hab
troubles_neurologiques,2023,Hauts-de-France,mortalite,11.0,pour 100 000 hab
troubles_neurologiques,2023,Normandie,prevalence,4.35,%
troubles_neurologiques,2023,Normandie,incidence,74.0,pour 100 000 hab
troubles_neurologiques,2023,Normandie,mortalite,19.0,pour 100 000 hab
troubles_neurologiques,2023,Nouvelle-Aquitaine,prevalence,4.75,%
troubles_neurologiques,2023,Nouvelle-Aquitaine,incidence,78.0,pour 100 000 hab
troubles_neurologiques,2023,Nouvelle-Aquitaine,mortalite,13.0,pour 100 000 hab
troubles_neurologiques,2023,Occitanie,prevalence,4.65,%
troubles_neurologiques,2023,Occitanie,incidence,73.0,pour 100 000 hab
troubles_neurologiques,2023,Occitanie,mortalite,18.0,pour 100 000 hab
troubles_neurologiques,2023,Pays de la Loire,prevalence,4.75,%
troubles_neurologiques,2023,Pays de la Loire,incidence,78.0,pour 100 000 hab
troubles_neurologiques,2023,Pays de la Loire,mortalite,13.0,pour 100 000 hab
troubles_neurologiques,2023,Provence-Alpes-Côte d'Azur,prevalence,4.25,%
troubles_neurologiques,2023,Provence-Alpes-Côte d'Azur,incidence,77.0,pour 100 000 hab
troubles_neurologiques,2023,Provence-Alpes-Côte d'Azur,mortalite,12.0,pour 100 000 hab
troubles_neurologiques,2023,Île-de-France,prevalence,4.45,%
troubles_neurologiques,2023,Île-de-France,incidence,67.0,pour 100 000 hab
troubles_neurologiques,2023,Île-de-France,mortalite,12.0,pour 100 000 hab
